address,object_type,floors,contruction_date,square
"г Уфа, ул. Маршала Жукова, д.11 корп.В",Многоквартирный дом,9,1984-01-01 00:00:00,3822.6
"г Уфа, ул. Маршала Жукова, д.11 корп.Г",Многоквартирный дом,9,1984-01-01 00:00:00,1670.9
"г Уфа, ул. Маршала Жукова, д.11 корп.Д",Многоквартирный дом,9,1984-01-01 00:00:00,3864.9
"г Уфа, ул. Маршала Жукова, д.12",Другое строение,1,2015-01-01 00:00:00,0.01
"г Уфа, ул. Маршала Жукова, д.13",Многоквартирный дом,12,1986-01-01 00:00:00,2762.6
"г Уфа, ул. Маршала Жукова, д.15",Многоквартирный дом,12,1986-01-01 00:00:00,2804.27
"г Уфа, ул. Маршала Жукова, д.16",Другое строение,2,,0.01
"г Уфа, ул. Маршала Жукова, д.17",Многоквартирный дом,12,1984-01-01 00:00:00,2788.3
"г Уфа, ул. Маршала Жукова, д.17 корп.1",Другое строение,2,,0.01
"г Уфа, ул. Маршала Жукова, д.17 корп.А",Многоквартирный дом,9,1984-01-01 00:00:00,3838.4
"г Уфа, ул. Маршала Жукова, д.17 корп.Б",Многоквартирный дом,9,1984-01-01 00:00:00,1689.2
"г Уфа, ул. Маршала Жукова, д.17 корп.В",Многоквартирный дом,9,1984-01-01 00:00:00,3843.6
"г Уфа, ул. Маршала Жукова, д.17 корп.Г",Многоквартирный дом,9,1984-01-01 00:00:00,1696.3
"г Уфа, ул. Маршала Жукова, д.17 корп.Д",Многоквартирный дом,9,1984-01-01 00:00:00,3841.2
"г Уфа, ул. Маршала Жукова, д.18",Другое строение,1,,0.0
"г Уфа, ул. Маршала Жукова, д.18",Многоквартирный дом,10,2002-01-01 00:00:00,16264.4
"г Уфа, ул. Маршала Жукова, д.2",Многоквартирный дом,10,2001-01-01 00:00:00,6220.4
"г Уфа, ул. Маршала Жукова, д.2 корп.1",Многоквартирный дом,9,1994-01-01 00:00:00,5734.6
"г Уфа, ул. Маршала Жукова, д.2 корп.10",Многоквартирный дом,9,2001-01-01 00:00:00,4404.7
"г Уфа, ул. Маршала Жукова, д.2 корп.11",Другое строение,2,,0.01
"г Уфа, ул. Маршала Жукова, д.2 корп.2",Многоквартирный дом,9,1994-01-01 00:00:00,3885.9
"г Уфа, ул. Маршала Жукова, д.2 корп.3",Многоквартирный дом,9,1994-01-01 00:00:00,7617.6
"г Уфа, ул. Маршала Жукова, д.2 корп.4",Многоквартирный дом,9,1994-01-01 00:00:00,5767.7
"г Уфа, ул. Маршала Жукова, д.2 корп.5",Многоквартирный дом,9,1994-01-01 00:00:00,3874.9
"г Уфа, ул. Маршала Жукова, д.2 корп.6",Многоквартирный дом,6,1999-01-01 00:00:00,1672.9
"г Уфа, ул. Маршала Жукова, д.2 корп.7",Многоквартирный дом,6,1999-01-01 00:00:00,1599.9
"г Уфа, ул. Маршала Жукова, д.2 корп.8",Многоквартирный дом,6,1998-01-01 00:00:00,1624.0
"г Уфа, ул. Маршала Жукова, д.2 корп.9",Многоквартирный дом,5,2000-01-01 00:00:00,2290.8
"г Уфа, ул. Маршала Жукова, д.20",Многоквартирный дом,10,2002-01-01 00:00:00,11745.37
"г Уфа, ул. Маршала Жукова, д.20 корп.1",Другое строение,3,2004-01-01 00:00:00,0.01
"г Уфа, ул. Маршала Жукова, д.20 корп.2",Другое строение,1,2004-01-01 00:00:00,0.01
"г Уфа, ул. Маршала Жукова, д.20 корп.Пристрой",Другое строение,3,2003-01-01 00:00:00,0.01
"г Уфа, ул. Маршала Жукова, д.21",Многоквартирный дом,12,1984-01-01 00:00:00,2774.8
"г Уфа, ул. Маршала Жукова, д.22",Многоквартирный дом,10,2001-01-01 00:00:00,6830.3
"г Уфа, ул. Маршала Жукова, д.22 корп.пристрой",Другое строение,10,2008-01-01 00:00:00,0.01
"г Уфа, ул. Маршала Жукова, д.23",Многоквартирный дом,9,1983-01-01 00:00:00,3842.7
"г Уфа, ул. Маршала Жукова, д.24",Многоквартирный дом,9,2002-01-01 00:00:00,9743.9
"г Уфа, ул. Маршала Жукова, д.24 корп.1",Другое строение,3,,0.01
"г Уфа, ул. Маршала Жукова, д.25",Многоквартирный дом,19,2012-01-01 00:00:00,6533.1
"г Уфа, ул. Маршала Жукова, д.26",Многоквартирный дом,12,2003-01-01 00:00:00,3219.0
"г Уфа, ул. Маршала Жукова, д.27",Другое строение,1,,0.01
"г Уфа, ул. Маршала Жукова, д.3 корп.1",Многоквартирный дом,14,2007-01-01 00:00:00,16038.7
"г Уфа, ул. Маршала Жукова, д.3 корп.2",Многоквартирный дом,18,2007-01-01 00:00:00,4931.3
"г Уфа, ул. Маршала Жукова, д.3 корп.3",Многоквартирный дом,18,2007-01-01 00:00:00,4939.4
"г Уфа, ул. Маршала Жукова, д.3 корп.4",Многоквартирный дом,18,2007-01-01 00:00:00,4929.0
"г Уфа, ул. Маршала Жукова, д.30 корп.ТРК",Другое строение,3,,0.01
"г Уфа, ул. Маршала Жукова, д.31",Другое строение,2,,0.01
"г Уфа, ул. Маршала Жукова, д.37",Другое строение,3,,0.01
"г Уфа, ул. Маршала Жукова, д.4",Многоквартирный дом,9,1990-01-01 00:00:00,3801.0
"г Уфа, ул. Маршала Жукова, д.4 корп.1",Многоквартирный дом,10,1995-01-01 00:00:00,22697.9
"г Уфа, ул. Маршала Жукова, д.4 корп.3",Другое строение,2,,0.01
"г Уфа, ул. Маршала Жукова, д.4 корп.4",Многоквартирный дом,9,2001-01-01 00:00:00,8561.2
"г Уфа, ул. Маршала Жукова, д.42",Другое строение,3,,0.01
"г Уфа, ул. Маршала Жукова, д.5",Многоквартирный дом,9,1988-01-01 00:00:00,3847.7
"г Уфа, ул. Маршала Жукова, д.5 корп.1",Многоквартирный дом,9,1988-01-01 00:00:00,8429.4
"г Уфа, ул. Маршала Жукова, д.5 корп.2",Другое строение,4,,0.01
"г Уфа, ул. Маршала Жукова, д.6",Многоквартирный дом,9,1988-01-01 00:00:00,3830.4
"г Уфа, ул. Маршала Жукова, д.7",Многоквартирный дом,12,1988-01-01 00:00:00,2769.1
"г Уфа, ул. Маршала Жукова, д.7 корп.1",Другое строение,2,1980-01-01 00:00:00,0.01
"г Уфа, ул. Маршала Жукова, д.8",Многоквартирный дом,9,1989-01-01 00:00:00,17023.8
"г Уфа, ул. Маршала Жукова, д.9",Многоквартирный дом,12,1988-01-01 00:00:00,2808.2
"г Уфа, ул. Маршала Жукова, д.рядом с 10",Другое строение,2,,0.02
"г Уфа, ул. Матвея Пинского, д.1",Многоквартирный дом,4,1959-01-01 00:00:00,3367.4
"г Уфа, ул. Матвея Пинского, д.10",Многоквартирный дом,4,1958-01-01 00:00:00,2625.7
"г Уфа, ул. Матвея Пинского, д.12",Другое строение,4,,0.01
"г Уфа, ул. Матвея Пинского, д.3",Многоквартирный дом,4,1957-01-01 00:00:00,3316.5
"г Уфа, ул. Матвея Пинского, д.4",Школы и ВУЗ,4,,0.01
"г Уфа, ул. Матвея Пинского, д.4 корп.а",Школы и ВУЗ,1,,0.01
"г Уфа, ул. Матвея Пинского, д.5",Другое строение,4,,0.01
"г Уфа, ул. Матвея Пинского, д.6",Многоквартирный дом,4,1957-01-01 00:00:00,2717.5
"г Уфа, ул. Матвея Пинского, д.7",Многоквартирный дом,4,1958-01-01 00:00:00,3142.7
"г Уфа, ул. Матвея Пинского, д.8",Многоквартирный дом,4,1957-01-01 00:00:00,2698.5
"г Уфа, ул. Машиностроителей, д.10",Другое строение,5,1970-01-01 00:00:00,0.01
"г Уфа, ул. Машиностроителей, д.10",Многоквартирный дом,9,1970-01-01 00:00:00,2262.0
"г Уфа, ул. Машиностроителей, д.12",Многоквартирный дом,5,1966-01-01 00:00:00,3739.5
"г Уфа, ул. Машиностроителей, д.12 корп.А",Другое строение,2,,0.01
"г Уфа, ул. Машиностроителей, д.13",Многоквартирный дом,5,1962-01-01 00:00:00,3188.1
"г Уфа, ул. Машиностроителей, д.13 корп.1",Многоквартирный дом,5,1961-01-01 00:00:00,2599.9
"г Уфа, ул. Машиностроителей, д.14",Многоквартирный дом,5,1966-01-01 00:00:00,3609.7
"г Уфа, ул. Машиностроителей, д.14 корп.1",Многоквартирный дом,5,1966-01-01 00:00:00,3542.0
"г Уфа, ул. Машиностроителей, д.15",Многоквартирный дом,5,1962-01-01 00:00:00,2755.3
"г Уфа, ул. Машиностроителей, д.17",Многоквартирный дом,5,1962-01-01 00:00:00,3658.5
"г Уфа, ул. Машиностроителей, д.19",Многоквартирный дом,5,1968-01-01 00:00:00,2954.0
"г Уфа, ул. Машиностроителей, д.21",Многоквартирный дом,5,1967-01-01 00:00:00,2991.9
"г Уфа, ул. Машиностроителей, д.21 корп.1",Многоквартирный дом,10,2010-01-01 00:00:00,5024.63
"г Уфа, ул. Машиностроителей, д.21 корп.А",Другое строение,2,,0.01
"г Уфа, ул. Машиностроителей, д.4",Многоквартирный дом,9,1971-01-01 00:00:00,13715.7
"г Уфа, ул. Машиностроителей, д.4 корп.1",Многоквартирный дом,9,1990-01-01 00:00:00,3824.8
"г Уфа, ул. Машиностроителей, д.6",Многоквартирный дом,12,1975-01-01 00:00:00,3278.7
"г Уфа, ул. Машиностроителей, д.7",Многоквартирный дом,12,2002-01-01 00:00:00,5324.9
"г Уфа, ул. Машиностроителей, д.9",Многоквартирный дом,5,1965-01-01 00:00:00,3169.4
"г Уфа, ул. Машиностроителей, д.9 корп.1",Другое строение,2,,0.01
"г Уфа, ул. Маяковского, д.10",Многоквартирный дом,5,1964-01-01 00:00:00,3652.6
"г Уфа, ул. Маяковского, д.10 корп.1",Многоквартирный дом,5,1970-01-01 00:00:00,2597.3
"г Уфа, ул. Маяковского, д.10 корп.2",Многоквартирный дом,5,1970-01-01 00:00:00,2598.5
"г Уфа, ул. Маяковского, д.11",Многоквартирный дом,14,1956-01-01 00:00:00,10191.5
"г Уфа, ул. Маяковского, д.11*",Другое строение,0,,
"г Уфа, ул. Маяковского, д.13",Многоквартирный дом,5,1956-01-01 00:00:00,4308.5
"г Уфа, ул. Маяковского, д.16",Многоквартирный дом,5,1958-01-01 00:00:00,3651.5
"г Уфа, ул. Маяковского, д.21",Многоквартирный дом,5,1963-01-01 00:00:00,3188.8
"г Уфа, ул. Маяковского, д.24",Многоквартирный дом,3,1952-01-01 00:00:00,1176.5
"г Уфа, ул. Маяковского, д.3",Другое строение,2,,0.01
